a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,annual,area,area_title,area_type,emp_prse,group,h_mean,h_median,h_pct10,h_pct25,h_pct75,h_pct90,hourly,jobs_1000,loc_quotient,mean_prse,naics,naics_title,occ_code,occ_title,own_code,pct_tot,pct_total,tot_emp,year
41010,37600,24100,29780,49700,61330, ,49,Utah,2,2.9,major,19.72,18.08,11.59,14.32,23.9,29.49, ,57.577, 1.47,0.9,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,73740,2014
45080,42800,22520,30740,56650,70640, ,49,Utah,2,2.0,major,21.67,20.58,10.83,14.78,27.24,33.96, ,39.391, 1.01,1.2,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,50450,2014
34890,31460,19400,23990,41480,56000, ,49,Utah,2,2.0,major,16.77,15.13,9.33,11.53,19.94,26.92, ,68.488, 1.04,0.9,0,Cross-industry,51-0000,Production Occupations,1235.0,,,87710,2014
35470,31280,18120,22260,43370,58420, ,49,Utah,2,2.4,major,17.05,15.04,8.71,10.7,20.85,28.09, ,62.121, 0.91,1.8,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,79560,2014
98090,86160,45000,61460,117190,165560, ,50,Vermont,2,3.2,major,47.16,41.42,21.64,29.55,56.34,79.60, ,40.223, 0.81,1.2,0,Cross-industry,11-0000,Management Occupations,1235.0,,,12110,2014
64460,58010,35870,45230,76460,96880, ,50,Vermont,2,1.9,major,30.99,27.89,17.25,21.75,36.76,46.58, ,49.018, 0.97,1.0,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,14760,2014
71880,65740,37900,49060,87410,114400, ,50,Vermont,2,2.7,major,34.56,31.6,18.22,23.59,42.03,55.00, ,21.786, 0.77,1.7,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,6560,2014
69250,63170,41990,52130,82130,103410, ,50,Vermont,2,18.0,major,33.3,30.37,20.19,25.06,39.48,49.72, ,22.734, 1.27,2.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,6840,2014
60600,54330,34190,42390,69230,90920, ,50,Vermont,2,5.0,major,29.13,26.12,16.44,20.38,33.28,43.71, , 8.368, 0.99,2.1,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,2520,2014
40720,37050,25680,29510,48740,61510, ,50,Vermont,2,2.5,major,19.58,17.81,12.34,14.19,23.43,29.57, ,27.280, 1.91,2.3,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,8210,2014
78770,59940,37140,45830,89480,145870, ,50,Vermont,2,6.1,major,37.87,28.82,17.85,22.03,43.02,70.13, , 6.680, 0.86,5.9,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,2010,2014
46360,41510,22910,29110,58950,75440, ,50,Vermont,2,3.7,major,22.29,19.95,11.01,14.0,28.34,36.27, ,89.830, 1.44,2.0,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,27040,2014
44990,38560,20240,28380,55170,73890, ,50,Vermont,2,5.0,major,21.63,18.54,9.73,13.64,26.53,35.53, ,17.447, 1.31,2.1,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,5250,2014
72220,59440,33510,45830,80580,123310, ,50,Vermont,2,4.9,major,34.72,28.58,16.11,22.04,38.74,59.28, ,61.853, 1.06,1.8,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,18620,2014
30920,28610,20980,24380,35090,44030, ,50,Vermont,2,3.6,major,14.87,13.76,10.09,11.72,16.87,21.17, ,23.582, 0.81,1.4,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,7100,2014
40650,36000,21680,26710,49020,63380, ,50,Vermont,2,5.7,major,19.54,17.31,10.42,12.84,23.57,30.47, ,15.943, 0.65,2.5,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,4800,2014
26290,22860,18620,19330,29550,38890, ,50,Vermont,2,2.7,major,12.64,10.99,8.95,9.29,14.2,18.70, ,86.849, 0.96,1.8,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,26150,2014
28760,26190,19270,21560,32980,40410, ,50,Vermont,2,3.5,major,13.83,12.59,9.26,10.36,15.86,19.43, ,35.379, 1.09,1.5,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,10650,2014
28150,23620,19200,20840,29940,41940, ,50,Vermont,2,2.4,major,13.53,11.35,9.23,10.02,14.4,20.16, ,44.098, 1.43,2.2,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,13280,2014
35990,25550,18840,20080,41640,64430, ,50,Vermont,2,2.5,major,17.3,12.28,9.06,9.65,20.02,30.98, ,93.864, 0.89,1.8,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,28260,2014
35650,33520,21400,26350,42170,53610, ,50,Vermont,2,1.5,major,17.14,16.12,10.29,12.67,20.27,25.77, ,140.58, 0.88,0.6,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,42320,2014
30540,25500,19090,20950,36590,50130, ,50,Vermont,2,12.1,major,14.68,12.26,9.18,10.07,17.59,24.10, , 3.520, 1.06,4.6,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,1060,2014
41270,38830,26400,32110,47840,58680, ,50,Vermont,2,2.5,major,19.84,18.67,12.69,15.44,23.0,28.21, ,46.673, 1.19,1.0,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,14050,2014
45500,42510,26440,33150,56000,70370, ,50,Vermont,2,3.1,major,21.87,20.44,12.71,15.94,26.93,33.83, ,41.170, 1.06,1.1,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,12390,2014
36530,33130,21220,25790,44050,57670, ,50,Vermont,2,8.2,major,17.56,15.93,10.2,12.4,21.18,27.73, ,67.251, 1.02,2.2,0,Cross-industry,51-0000,Production Occupations,1235.0,,,20250,2014
36580,32980,20190,25190,42360,57920, ,50,Vermont,2,3.9,major,17.59,15.86,9.71,12.11,20.37,27.85, ,55.873, 0.82,2.2,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,16820,2014
125460,113930,55400,78820,155820,#, ,51,Virginia,2,1.1,major,60.32,54.77,26.63,37.89,74.92,#, ,46.073, 0.92,0.6,0,Cross-industry,11-0000,Management Occupations,1235.0,,,168100,2014
80390,73710,40820,53880,98290,128800, ,51,Virginia,2,1.5,major,38.65,35.44,19.62,25.9,47.26,61.92, ,68.334, 1.35,0.7,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,249320,2014
94700,92220,48170,67020,119730,147040, ,51,Virginia,2,1.8,major,45.53,44.34,23.16,32.22,57.56,70.69, ,53.575, 1.89,0.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,195470,2014
85910,78760,43410,58330,107450,139030, ,51,Virginia,2,2.5,major,41.3,37.87,20.87,28.04,51.66,66.84, ,20.556, 1.15,1.4,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,75000,2014
81180,71930,36420,49040,104900,140280, ,51,Virginia,2,3.1,major,39.03,34.58,17.51,23.58,50.43,67.44, , 8.468, 1.00,2.5,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,30890,2014
47000,43520,26890,34200,56760,72630, ,51,Virginia,2,1.8,major,22.6,20.92,12.93,16.44,27.29,34.92, ,13.824, 0.97,1.6,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,50440,2014
101500,83670,38810,55420,134590,175490, ,51,Virginia,2,2.6,major,48.8,40.22,18.66,26.64,64.71,84.37, ,10.018, 1.29,1.8,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,36550,2014
51780,46130,20630,30630,64950,88240, ,51,Virginia,2,2.4,major,24.9,22.18,9.92,14.73,31.23,42.42, ,65.153, 1.04,3.0,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,237710,2014
56240,47710,19870,31690,72000,99380, ,51,Virginia,2,2.3,major,27.04,22.94,9.55,15.24,34.61,47.78, ,13.021, 0.98,1.6,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,47510,2014
73970,58780,30130,41140,83310,133240, ,51,Virginia,2,2.2,major,35.56,28.26,14.49,19.78,40.05,64.06, ,53.609, 0.92,1.1,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,195590,2014
28430,25990,18000,21170,32860,41730, ,51,Virginia,2,2.0,major,13.67,12.5,8.65,10.18,15.8,20.06, ,23.345, 0.80,0.8,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,85170,2014
43060,38310,20120,27930,52450,71590, ,51,Virginia,2,2.0,major,20.7,18.42,9.67,13.43,25.22,34.42, ,27.798, 1.14,2.1,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,101420,2014
22410,19400,16140,17360,24560,33750, ,51,Virginia,2,0.8,major,10.77,9.33,7.76,8.34,11.81,16.23, ,86.364, 0.95,0.7,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,315100,2014
24600,22360,16580,18410,28510,36490, ,51,Virginia,2,1.4,major,11.83,10.75,7.97,8.85,13.71,17.54, ,33.686, 1.04,1.0,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,122900,2014
25560,20470,16240,17610,28810,43410, ,51,Virginia,2,2.1,major,12.29,9.84,7.81,8.47,13.85,20.87, ,32.372, 1.05,1.1,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,118110,2014
38180,24790,16760,18710,43300,75080, ,51,Virginia,2,1.0,major,18.36,11.92,8.06,8.99,20.82,36.10, ,105.76, 1.00,0.8,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,385860,2014
35950,32800,19260,24790,43840,57130, ,51,Virginia,2,0.8,major,17.28,15.77,9.26,11.92,21.08,27.46, ,148.38, 0.93,0.4,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,541360,2014
31760,29490,17780,21980,38320,47730, ,51,Virginia,2,5.4,major,15.27,14.18,8.55,10.57,18.42,22.95, , 1.529, 0.46,3.0,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,5580,2014
41590,38250,24410,30600,49670,62580, ,51,Virginia,2,1.4,major,20.0,18.39,11.74,14.71,23.88,30.09, ,41.854, 1.07,0.6,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,152710,2014
46420,43740,24740,32530,58430,72900, ,51,Virginia,2,1.4,major,22.32,21.03,11.9,15.64,28.09,35.05, ,39.175, 1.01,0.6,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,142930,2014
35540,31800,18950,23230,44220,58400, ,51,Virginia,2,1.9,major,17.09,15.29,9.11,11.17,21.26,28.08, ,47.877, 0.72,1.4,0,Cross-industry,51-0000,Production Occupations,1235.0,,,174680,2014
35030,30010,17930,21780,41760,57430, ,51,Virginia,2,1.8,major,16.84,14.43,8.62,10.47,20.08,27.61, ,59.234, 0.87,1.7,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,216120,2014
114840,103870,54920,74710,141170,#, ,53,Washington,2,0.9,major,55.21,49.94,26.41,35.92,67.87,#, ,46.690, 0.94,0.8,0,Cross-industry,11-0000,Management Occupations,1235.0,,,135320,2014
74370,68040,40470,51380,90620,118290, ,53,Washington,2,1.0,major,35.75,32.71,19.46,24.7,43.57,56.87, ,60.303, 1.19,2.4,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,174780,2014
99780,99410,50920,71970,124230,149290, ,53,Washington,2,1.3,major,47.97,47.79,24.48,34.6,59.72,71.77, ,47.106, 1.66,5.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,136530,2014
88290,85240,51770,65470,108540,132980, ,53,Washington,2,1.8,major,42.45,40.98,24.89,31.48,52.18,63.93, ,26.092, 1.46,1.9,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,75620,2014
69950,63320,35870,46990,84700,111040, ,53,Washington,2,2.0,major,33.63,30.44,17.24,22.59,40.72,53.39, ,11.247, 1.33,2.0,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,32600,2014
44900,42660,24240,31440,55770,69270, ,53,Washington,2,2.5,major,21.59,20.51,11.65,15.11,26.81,33.30, ,15.506, 1.09,1.0,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,44940,2014
93260,75440,41290,54690,117830,168190, ,53,Washington,2,2.4,major,44.84,36.27,19.85,26.29,56.65,80.86, , 6.923, 0.89,3.0,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,20070,2014
51280,47270,27090,34150,64700,75790, ,53,Washington,2,1.7,major,24.65,22.73,13.03,16.42,31.11,36.44, ,62.029, 0.99,3.1,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,179780,2014
52930,45560,22260,30110,67720,92730, ,53,Washington,2,2.8,major,25.45,21.9,10.7,14.48,32.56,44.58, ,15.009, 1.13,1.6,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,43500,2014
82750,72920,38600,52380,96470,127130, ,53,Washington,2,2.0,major,39.78,35.06,18.56,25.18,46.38,61.12, ,51.962, 0.89,1.0,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,150600,2014
34150,31940,22020,25940,39090,48520, ,53,Washington,2,2.4,major,16.42,15.36,10.59,12.47,18.79,23.33, ,25.870, 0.89,0.8,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,74980,2014
51980,46060,22130,28830,71570,91350, ,53,Washington,2,2.2,major,24.99,22.15,10.64,13.86,34.41,43.92, ,19.764, 0.81,2.6,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,57280,2014
25780,22410,19430,19680,27890,37290, ,53,Washington,2,0.9,major,12.39,10.78,9.34,9.46,13.41,17.93, ,87.297, 0.96,0.9,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,253020,2014
29590,27060,19720,22040,34720,43210, ,53,Washington,2,1.9,major,14.23,13.01,9.48,10.59,16.69,20.77, ,28.403, 0.88,0.8,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,82320,2014
28390,23900,19600,21010,30470,43690, ,53,Washington,2,2.5,major,13.65,11.49,9.42,10.1,14.65,21.00, ,30.353, 0.99,1.0,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,87970,2014
40200,29100,19920,22370,45560,74870, ,53,Washington,2,1.3,major,19.33,13.99,9.58,10.76,21.91,36.00, ,107.08, 1.02,1.0,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,310370,2014
38500,36200,22790,28210,46220,57220, ,53,Washington,2,1.7,major,18.51,17.41,10.96,13.56,22.22,27.51, ,142.46, 0.89,0.4,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,412910,2014
32070,26200,19640,21220,40340,53360, ,53,Washington,2,4.5,major,15.42,12.6,9.44,10.2,19.4,25.65, , 6.030, 1.82,2.2,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,17480,2014
54270,51270,29160,37420,68770,85480, ,53,Washington,2,1.4,major,26.09,24.65,14.02,17.99,33.06,41.10, ,43.287, 1.11,0.8,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,125460,2014
51010,48300,27130,35070,63060,81560, ,53,Washington,2,1.4,major,24.53,23.22,13.04,16.86,30.32,39.21, ,38.578, 0.99,0.9,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,111810,2014
41800,36730,21980,27350,50010,72060, ,53,Washington,2,1.8,major,20.1,17.66,10.57,13.15,24.04,34.64, ,60.256, 0.91,2.5,0,Cross-industry,51-0000,Production Occupations,1235.0,,,174640,2014
38370,33490,20390,24410,46050,63110, ,53,Washington,2,2.4,major,18.45,16.1,9.8,11.74,22.14,30.34, ,67.748, 0.99,1.3,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,196360,2014
80130,69060,33940,48710,97970,138910, ,54,West Virginia,2,1.7,major,38.52,33.2,16.32,23.42,47.1,66.78, ,43.038, 0.86,0.9,0,Cross-industry,11-0000,Management Occupations,1235.0,,,30460,2014
57050,52530,27980,37540,71810,90910, ,54,West Virginia,2,2.1,major,27.43,25.26,13.45,18.05,34.52,43.71, ,30.102, 0.60,1.8,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,21300,2014
65790,60230,31510,42660,84750,109820, ,54,West Virginia,2,5.9,major,31.63,28.96,15.15,20.51,40.75,52.80, ,13.893, 0.49,1.7,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,9830,2014
67630,63220,32710,44360,85580,108170, ,54,West Virginia,2,3.9,major,32.51,30.39,15.72,21.32,41.14,52.00, ,11.509, 0.64,2.0,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,8150,2014
50650,44360,25250,33010,62380,86070, ,54,West Virginia,2,3.2,major,24.35,21.33,12.14,15.87,29.99,41.38, , 7.862, 0.93,3.2,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,5560,2014
35870,32520,20340,25530,43000,58190, ,54,West Virginia,2,3.0,major,17.25,15.63,9.78,12.28,20.67,27.98, ,13.153, 0.92,1.4,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,9310,2014
66810,53290,28550,36670,81640,121060, ,54,West Virginia,2,3.8,major,32.12,25.62,13.72,17.63,39.25,58.20, , 8.730, 1.12,3.4,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,6180,2014
43030,41490,20370,31100,52780,61850, ,54,West Virginia,2,2.7,major,20.69,19.95,9.79,14.95,25.38,29.74, ,57.262, 0.92,1.3,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,40530,2014
41620,34820,17890,22480,50800,76150, ,54,West Virginia,2,5.6,major,20.01,16.74,8.6,10.81,24.42,36.61, , 7.191, 0.54,3.6,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,5090,2014
62870,49800,24740,34460,69510,115590, ,54,West Virginia,2,3.2,major,30.23,23.94,11.9,16.57,33.42,55.57, ,79.618, 1.37,1.5,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,56350,2014
24100,21870,16510,18280,27440,35550, ,54,West Virginia,2,3.1,major,11.59,10.52,7.94,8.79,13.19,17.09, ,31.531, 1.08,1.0,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,22320,2014
31960,27900,17320,20550,40720,52400, ,54,West Virginia,2,3.5,major,15.37,13.41,8.33,9.88,19.58,25.19, ,24.981, 1.02,2.1,0,Cross-industry,33-0000,Protective Service Occupations,1235.0,,,17680,2014
19520,18200,15910,16770,19930,25920, ,54,West Virginia,2,1.2,major,9.39,8.75,7.65,8.06,9.58,12.46, ,92.800, 1.02,0.8,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,1235.0,,,65680,2014
22630,20520,16260,17670,26140,32890, ,54,West Virginia,2,3.4,major,10.88,9.87,7.82,8.5,12.57,15.81, ,30.550, 0.94,1.0,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1235.0,,,21620,2014
20500,18390,15950,16860,21300,28690, ,54,West Virginia,2,3.8,major,9.86,8.84,7.67,8.11,10.24,13.79, ,37.473, 1.22,1.1,0,Cross-industry,39-0000,Personal Care and Service Occupations,1235.0,,,26520,2014
27470,19950,16340,17620,29800,47410, ,54,West Virginia,2,1.5,major,13.2,9.59,7.86,8.47,14.33,22.79, ,99.556, 0.94,1.1,0,Cross-industry,41-0000,Sales and Related Occupations,1235.0,,,70460,2014
29370,26680,17540,20710,35140,46130, ,54,West Virginia,2,1.5,major,14.12,12.83,8.43,9.95,16.89,22.18, ,156.91, 0.98,0.5,0,Cross-industry,43-0000,Office and Administrative Support Occupations,1235.0,,,111050,2014
26720,25050,17100,19540,32140,38050, ,54,West Virginia,2,8.4,major,12.85,12.04,8.22,9.4,15.45,18.29, , 1.958, 0.59,4.0,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",1235.0,,,1390,2014
43690,39370,21870,28240,56560,72230, ,54,West Virginia,2,2.2,major,21.0,18.93,10.51,13.58,27.19,34.73, ,70.067, 1.79,1.3,0,Cross-industry,47-0000,Construction and Extraction Occupations,1235.0,,,49590,2014
38520,35220,19400,25460,48800,62550, ,54,West Virginia,2,2.4,major,18.52,16.94,9.33,12.24,23.46,30.07, ,51.044, 1.32,1.1,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",1235.0,,,36130,2014
36950,33000,18640,23180,46860,61470, ,54,West Virginia,2,5.3,major,17.76,15.86,8.96,11.15,22.53,29.55, ,56.536, 0.86,1.7,0,Cross-industry,51-0000,Production Occupations,1235.0,,,40010,2014
32850,28560,17570,20970,40810,56460, ,54,West Virginia,2,3.4,major,15.8,13.73,8.45,10.08,19.62,27.15, ,74.231, 1.08,1.6,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,1235.0,,,52540,2014
98720,87490,41660,61400,120070,170570, ,55,Wisconsin,2,1.0,major,47.46,42.06,20.03,29.52,57.73,82.01, ,45.275, 0.91,0.6,0,Cross-industry,11-0000,Management Occupations,1235.0,,,123500,2014
61250,56640,32580,42960,73950,94350, ,55,Wisconsin,2,1.3,major,29.45,27.23,15.66,20.65,35.55,45.36, ,45.243, 0.90,0.6,0,Cross-industry,13-0000,Business and Financial Operations Occupations,1235.0,,,123420,2014
69910,67320,38000,50550,86540,104760, ,55,Wisconsin,2,6.2,major,33.61,32.36,18.27,24.3,41.6,50.37, ,24.207, 0.85,1.1,0,Cross-industry,15-0000,Computer and Mathematical Occupations,1235.0,,,66030,2014
67430,64660,39260,50680,81300,99020, ,55,Wisconsin,2,2.4,major,32.42,31.09,18.88,24.37,39.09,47.61, ,18.104, 1.01,0.6,0,Cross-industry,17-0000,Architecture and Engineering Occupations,1235.0,,,49390,2014
58710,53170,30760,39480,70650,93630, ,55,Wisconsin,2,2.7,major,28.22,25.56,14.79,18.98,33.97,45.02, , 7.358, 0.87,1.3,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",1235.0,,,20070,2014
43420,41100,22560,30400,54000,66830, ,55,Wisconsin,2,1.7,major,20.87,19.76,10.84,14.62,25.96,32.13, ,12.578, 0.88,1.1,0,Cross-industry,21-0000,Community and Social Service Occupations,1235.0,,,34310,2014
79280,58550,33310,43580,96500,151790, ,55,Wisconsin,2,2.6,major,38.11,28.15,16.02,20.95,46.4,72.98, , 4.858, 0.62,2.4,0,Cross-industry,23-0000,Legal Occupations,1235.0,,,13250,2014
50110,44540,22300,29480,61500,79340, ,55,Wisconsin,2,2.2,major,24.09,21.41,10.72,14.17,29.57,38.14, ,58.387, 0.94,2.7,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",1235.0,,,159270,2014
45320,39990,19040,27130,55710,75270, ,55,Wisconsin,2,2.3,major,21.79,19.23,9.16,13.04,26.78,36.19, ,12.369, 0.93,1.4,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",1235.0,,,33740,2014
72520,60280,31800,45300,77760,118590, ,55,Wisconsin,2,2.2,major,34.86,28.98,15.29,21.78,37.38,57.01, ,57.667, 0.99,1.2,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,1235.0,,,157310,2014
29310,28030,20410,23370,33970,39950, ,55,Wisconsin,2,2.0,major,14.09,13.48,9.81,11.24,16.33,19.21, ,28.003, 0.96,0.8,0,Cross-industry,31-0000,Healthcare Support Occupations,1235.0,,,76390,2014
